,x,y,dataset,driver
486513293,10.440378,6.126013,ME,Other
486514107,10.925517,5.264253,ME,Other
486557574,2.5846624,0.8513974,ME,Other
486754703,9.788899,7.9233108,ME,Pvalb-IRES-Cre
486777819,10.465582,7.367939,ME,Pvalb-IRES-Cre
486783119,9.969402,7.1103406,ME,Pvalb-IRES-Cre
486791945,11.165194,7.799785,ME,Pvalb-IRES-Cre
486875162,5.188112,2.970352,ME,Other
486896849,10.135637,6.990009,ME,Pvalb-IRES-Cre
486921382,5.261525,4.5579104,ME,Other
486941367,-0.5740346,6.6255164,ME,Other
487099387,1.6230193,2.3244708,ME,Other
487155664,0.07777364,6.047077,ME,Other
487158599,2.4611812,1.884564,ME,Other
487176969,5.507724,3.8486924,ME,Other
487306716,10.905706,5.3176193,ME,Pvalb-IRES-Cre
487323089,10.990426,7.8292193,ME,Pvalb-IRES-Cre
487352877,9.917807,7.579899,ME,Other
487359276,10.089957,6.3718257,ME,Pvalb-IRES-Cre
487400838,9.980158,6.537719,ME,Pvalb-IRES-Cre
487405644,9.658642,7.2230196,ME,Pvalb-IRES-Cre
487537399,10.453817,7.55143,ME,Pvalb-IRES-Cre
487594856,9.726115,8.074905,ME,Pvalb-IRES-Cre
487640196,10.786971,5.3520947,ME,Pvalb-IRES-Cre
487667205,10.685239,5.3427467,ME,Pvalb-IRES-Cre
488230133,9.671583,5.9034815,ME,Pvalb-IRES-Cre
488438177,10.86345,5.2725005,ME,Pvalb-IRES-Cre
488440436,9.398974,8.262541,ME,Pvalb-IRES-Cre
488440893,10.072431,7.068215,ME,Pvalb-IRES-Cre
488450754,9.502822,5.8039656,ME,Other
488473535,9.975824,7.169427,ME,Other
488491186,10.894719,5.278963,ME,Other
488491756,10.80568,5.3790364,ME,Other
488493019,10.818744,5.1629963,ME,Other
488495740,0.6902207,2.6268945,ME,Other
488496181,9.810596,6.9394913,ME,Other
488497498,9.43071,6.340091,ME,Pvalb-IRES-Cre
488501071,10.004721,7.2257013,ME,Pvalb-IRES-Cre
488501487,10.776953,5.1630177,ME,Pvalb-IRES-Cre
488504814,9.817468,6.981134,ME,Other
488543754,6.227388,3.9480586,ME,Other
488674910,8.089626,4.047545,ME,Other
488677318,8.451224,2.549741,ME,Sst-IRES-Cre
488677942,5.3613997,4.543504,ME,Sst-IRES-Cre
488681087,6.167956,4.1121716,ME,Other
488683322,9.087718,7.609001,ME,Other
488685185,10.701447,7.576315,ME,Pvalb-IRES-Cre
488686369,-0.25982416,6.4668927,ME,Other
488687042,10.423202,7.706263,ME,Pvalb-IRES-Cre
488688580,10.815646,5.172464,ME,Pvalb-IRES-Cre
488697964,10.126773,8.202077,ME,Other
488707768,10.47701,6.4689407,ME,Pvalb-IRES-Cre
488711144,9.978118,6.8695636,ME,Pvalb-IRES-Cre
488712472,10.516818,7.76503,ME,Other
489719193,10.819264,5.5569034,ME,Pvalb-IRES-Cre
490173806,5.8928447,4.1471496,ME,Sst-IRES-Cre
490276212,6.873249,1.9537321,ME,Sst-IRES-Cre
490382353,10.629708,6.1814804,ME,Other
490386426,10.517269,6.150572,ME,Pvalb-IRES-Cre
490387590,11.050997,7.629038,ME,Pvalb-IRES-Cre
490729633,2.7671654,1.5147351,ME,Other
490746462,7.939185,1.1267492,ME,Other
490789494,5.915715,3.978607,ME,Sst-IRES-Cre
490908575,10.102963,6.7554245,ME,Sst-IRES-Cre
490912243,5.5032897,3.634788,ME,Sst-IRES-Cre
491026389,6.092552,2.0693846,ME,Sst-IRES-Cre
491029832,5.7976575,4.143767,ME,Sst-IRES-Cre
491030723,6.8748918,2.9706092,ME,Sst-IRES-Cre
491031969,10.005063,7.3641267,ME,Pvalb-IRES-Cre
491038812,9.972256,8.129339,ME,Pvalb-IRES-Cre
497560724,5.3146787,4.4728208,ME,Sst-IRES-Cre
500862585,10.885144,7.9380946,ME,Pvalb-IRES-Cre
500864322,8.678483,7.02929,ME,Pvalb-IRES-Cre
500864898,9.073879,5.9420257,ME,Pvalb-IRES-Cre
500966656,7.746886,1.9034481,ME,Sst-IRES-Cre
501280518,5.5114064,4.196561,ME,Sst-IRES-Cre
501282204,8.322949,1.3938462,ME,Sst-IRES-Cre
501570114,1.4258964,1.8685606,ME,Vip-IRES-Cre
501730497,7.431486,0.80772966,ME,Sst-IRES-Cre
501736631,3.1608694,3.878874,ME,Vip-IRES-Cre
501798889,6.0245543,2.0266988,ME,Sst-IRES-Cre
501940485,5.354286,-0.37341762,ME,Other
502382506,6.8135796,2.2921014,ME,Sst-IRES-Cre
504120613,0.037656527,5.949073,ME,Other
504605677,5.327172,3.0974514,ME,Sst-IRES-Cre
504608602,6.747088,1.379614,ME,Sst-IRES-Cre
509515969,8.854249,7.431384,ME,Pvalb-IRES-Cre
509522358,9.693814,7.6130657,ME,Pvalb-IRES-Cre
509617624,10.389144,6.0789366,ME,Pvalb-IRES-Cre
509620929,1.1775904,0.678486,ME,Vip-IRES-Cre
509683388,10.16585,7.152163,ME,Pvalb-IRES-Cre
509779247,10.584761,7.3375287,ME,Pvalb-IRES-Cre
510376592,6.534739,0.4540583,ME,Other
510699928,-0.82825637,6.001933,ME,Other
510706277,10.738947,7.108949,ME,Pvalb-IRES-Cre
510715606,10.007545,7.9147415,ME,Pvalb-IRES-Cre
511244283,10.488365,6.0801263,ME,Pvalb-IRES-Cre
511247944,9.639904,7.6352515,ME,Pvalb-IRES-Cre
514767977,2.621193,1.6255251,ME,Vip-IRES-Cre
514824979,1.4575675,1.3687631,ME,Other
514825708,-0.5538884,6.6779776,ME,Other
514907630,1.4992404,0.9333539,ME,Vip-IRES-Cre
515296303,10.1736765,5.9428544,ME,Pvalb-IRES-Cre
515302868,9.209132,5.4881,ME,Pvalb-IRES-Cre
515305346,9.037201,7.1426883,ME,Pvalb-IRES-Cre
516327568,4.9487495,3.224169,ME,Other
516362762,5.401513,0.5775823,ME,Other
516838734,0.29142913,4.9917593,ME,Other
516880237,-0.6454396,5.8982973,ME,Other
516906055,10.325917,7.9500527,ME,Other
517330781,5.462034,-0.43120152,ME,Other
517343484,5.282352,1.6427754,ME,Other
517345160,5.496065,-0.020328699,ME,Other
517353438,4.880391,2.8166904,ME,Other
518623704,1.8384984,2.0787528,ME,Other
518750800,-0.9697058,6.9508743,ME,Other
518753555,10.572671,5.9183283,ME,Other
519220630,1.7159245,2.1120548,ME,Other
519517188,5.0627956,4.61241,ME,Other
519549081,0.9980429,3.4031177,ME,Other
519749342,6.870164,1.6138664,ME,Other
519751607,2.902557,1.5510567,ME,Other
520347870,2.2837617,1.3536065,ME,Vip-IRES-Cre
522108467,0.5433425,2.773088,ME,Other
522257166,-0.13455378,5.632073,ME,Other
522260194,-0.53077024,5.9229674,ME,Other
522408506,7.386104,1.5669551,ME,Other
522416880,4.9534354,1.0654366,ME,Other
522418855,2.3850358,1.388028,ME,Vip-IRES-Cre
522676397,1.2488205,3.516337,ME,Other
522723828,6.5136485,0.3744028,ME,Other
523205934,2.761092,2.2363284,ME,Vip-IRES-Cre
523478821,3.780704,1.8300769,ME,Vip-IRES-Cre
523478869,-0.52991927,5.684014,ME,Vip-IRES-Cre
523708351,-0.75444394,5.997888,ME,Other
523748610,-0.5884759,6.716154,ME,Other
524074295,-0.41553125,5.8386283,ME,Other
524647261,7.731629,1.1375334,ME,Other
524675712,2.354633,2.0001569,ME,Vip-IRES-Cre
524676260,7.587376,-0.28415078,ME,Other
524689239,1.7059325,2.4955776,ME,Vip-IRES-Cre
524693113,0.9829092,2.6597483,ME,Vip-IRES-Cre
524876305,1.8506823,2.1215954,ME,Vip-IRES-Cre
526531616,-0.9426344,7.145776,ME,Other
526545261,-0.7263122,6.560593,ME,Other
526785742,4.949522,4.3164706,ME,Sst-IRES-Cre
526801742,-0.6048349,6.61381,ME,Other
526936091,-0.9968692,6.5486298,ME,Other
526939383,0.60849243,4.2945056,ME,Other
526943222,-0.9052467,7.1085653,ME,Other
527089085,0.69104695,4.138655,ME,Other
527095729,0.6987139,4.0994716,ME,Other
527104986,-0.7536537,6.7022223,ME,Other
527463935,-0.5646256,6.1170964,ME,Other
527464013,-0.88203144,6.6448464,ME,Other
527579814,-0.27864587,6.344789,ME,Other
527585153,-0.9786142,7.1631002,ME,Other
527869035,-0.45251608,6.3181643,ME,Other
527874431,-0.421517,6.1877313,ME,Other
530235049,0.18341698,6.159519,ME,Other
530731648,5.2408648,2.7118921,ME,Other
530737765,5.3993435,-0.5534586,ME,Other
531121585,0.5476097,1.5841761,ME,Vip-IRES-Cre
531339798,8.745067,6.3723674,ME,Other
531342116,10.4022665,5.607561,ME,Other
534141324,5.501855,4.354294,ME,Sst-IRES-Cre
534303031,5.3202734,3.054125,ME,Sst-IRES-Cre
535708196,6.372896,2.8497186,ME,Vip-IRES-Cre
535728342,0.8003102,1.3431731,ME,Vip-IRES-Cre
536306115,-0.87102824,6.7398896,ME,Other
536951541,-1.1873429,6.528482,ME,Other
538162646,-0.9560277,6.6645994,ME,Other
538866343,-0.68516415,5.6950927,ME,Other
539014038,-0.7971628,6.798621,ME,Other
547238558,5.266958,0.15380467,ME,Other
547262585,5.5049214,0.47546744,ME,Other
547262673,5.595807,-0.2637527,ME,Other
547325858,5.4025126,-0.5411081,ME,Other
547328377,5.4946065,-0.44524112,ME,Other
547330489,6.9445868,1.1858398,ME,Other
547336671,5.263042,2.740178,ME,Other
547344442,5.3596563,-0.5217939,ME,Other
553006549,4.5357866,4.093032,ME,Vip-IRES-Cre
553219924,1.9636997,2.3629856,ME,Other
553231879,6.9048758,1.5898981,ME,Other
553541110,1.6695387,1.7951655,ME,Other
553561593,-0.7605241,6.751908,ME,Other
554025072,5.972737,0.31977996,ME,Other
554038709,0.62986094,2.9960208,ME,Other
554039803,1.7118531,3.7691255,ME,Other
554432769,-0.5302152,6.9320636,ME,Other
554443833,-0.6527192,7.032039,ME,Other
554447280,-0.9979842,7.0614247,ME,Other
554454165,-0.6709127,7.0651894,ME,Other
554779051,9.23775,8.070422,ME,Other
554807924,8.769472,7.69965,ME,Other
554807988,9.814259,8.052311,ME,Other
555001065,6.949105,3.3111124,ME,Other
555019563,-0.84079254,6.7692037,ME,Other
555042715,0.8089154,4.11686,ME,Other
555089724,-0.62969637,6.6095366,ME,Other
555241040,10.455348,5.0586033,ME,Other
555263276,5.9315543,2.1738064,ME,Other
555341581,-0.6450694,6.928587,ME,Other
555345752,-0.7028448,6.7785254,ME,Other
555365036,3.1837664,3.81376,ME,Other
555697303,1.5575246,4.1419935,ME,Other
555734606,-0.5040832,6.2044535,ME,Other
555781149,-0.72948605,6.494212,ME,Other
555898896,8.013878,1.9334856,ME,Other
556348301,6.7733974,1.3686432,ME,Other
556357336,7.82834,2.8262718,ME,Other
556701250,1.8722436,2.3714468,ME,Other
556914447,-0.6990874,6.922173,ME,Other
556922061,1.1274928,3.7715676,ME,Other
556923554,5.7962937,3.485365,ME,Other
556968207,1.7816805,2.3708916,ME,Other
557194325,-0.64110816,5.9661694,ME,Other
557261437,0.6396529,1.5788939,ME,Other
557859579,1.0322987,1.9723146,ME,Other
560424631,0.66177994,1.3238384,ME,Vip-IRES-Cre
560684168,5.149851,1.1519716,ME,Other
560686477,5.062922,3.150489,ME,Other
560690291,2.0853453,2.3793986,ME,Vip-IRES-Cre
560690405,2.9847455,0.6168496,ME,Vip-IRES-Cre
560738452,9.217719,7.629234,ME,Other
560748672,5.447584,-0.21142586,ME,Other
560750295,4.926005,3.0482848,ME,Other
560753350,5.4769645,2.7677426,ME,Other
560814288,0.8211899,1.9453642,ME,Vip-IRES-Cre
560817063,2.781702,2.9249399,ME,Other
560889670,1.3703904,1.6897118,ME,Other
560924223,3.1962733,3.9698107,ME,Other
560965993,-0.77070934,6.659499,ME,Other
560992553,-0.9229505,7.143187,ME,Other
561039262,1.5604507,2.2909768,ME,Other
561325425,8.548569,5.01238,ME,Other
561329890,0.111867465,6.2010508,ME,Other
561330525,-0.9649167,7.129143,ME,Other
561515555,9.431133,8.163129,ME,Other
561517025,8.675679,7.839486,ME,Other
561519381,-0.97894734,7.117042,ME,Other
561532476,-0.6369132,5.809446,ME,Other
561532710,2.4356866,2.798024,ME,Other
561533860,-0.7221819,6.610879,ME,Other
561534047,7.3048368,1.2555532,ME,Other
561552455,7.151474,2.5323987,ME,Other
561553133,3.719805,0.5417683,ME,Other
561814552,10.08951,7.7009006,ME,Other
561934585,1.8957199,2.034822,ME,Vip-IRES-Cre
561985849,-0.96954226,7.061112,ME,Other
562003059,3.202385,3.9616644,ME,Other
562003142,2.3862157,2.1968899,ME,Other
562062132,2.45245,2.1892498,ME,Other
562381417,7.0810456,2.0623271,ME,Other
562432852,-1.1984857,5.942448,ME,Other
562524605,0.5286409,1.8561449,ME,Vip-IRES-Cre
562527850,0.72381717,2.540683,ME,Vip-IRES-Cre
562530336,0.9297772,3.5620818,ME,Vip-IRES-Cre
562535995,1.0434502,2.855042,ME,Vip-IRES-Cre
562539062,1.8653166,2.6756353,ME,Vip-IRES-Cre
562540395,2.190068,1.3640655,ME,Vip-IRES-Cre
562630201,-0.7939829,6.6978045,ME,Other
562632795,-1.1129187,6.638254,ME,Other
562651165,-0.43975493,6.4023824,ME,Other
562676370,0.56922793,3.0031385,ME,Other
562682546,-0.7329079,5.960111,ME,Other
563372842,10.802026,7.705397,ME,Other
563373346,-0.7202614,7.0118823,ME,Other
563380422,-0.3829447,6.5066004,ME,Other
563535101,1.9020568,2.156197,ME,Other
563620254,9.5571785,8.411483,ME,Other
563790168,1.6699291,2.3846164,ME,Other
563796500,1.3066454,0.9251211,ME,Other
563796940,1.056065,1.2101982,ME,Other
564346637,9.141145,4.926197,ME,Other
564349611,-0.4866672,6.737494,ME,Other
564409183,10.405514,6.058648,ME,Other
564410651,0.0505381,5.974286,ME,Other
564410881,-0.49820226,6.5789375,ME,Other
564425006,-0.61679417,6.3047094,ME,Other
564430168,-0.80530137,6.7391677,ME,Other
564438523,-0.45068398,5.434954,ME,Other
564692405,-0.74357426,6.286654,ME,Other
564701029,-0.57848805,5.299751,ME,Other
564770700,0.58038,4.531148,ME,Other
565106612,6.1336765,0.18874536,ME,Other
565108355,6.8635364,2.8874454,ME,Other
565120091,7.899368,1.9581484,ME,Other
565191521,2.5843985,2.501354,ME,Vip-IRES-Cre
565191603,2.78368,2.8595724,ME,Vip-IRES-Cre
565209132,2.1014261,1.1859077,ME,Other
565213849,0.72456264,2.18756,ME,Vip-IRES-Cre
565236919,3.419309,0.43129858,ME,Other
565381304,8.481526,2.8214352,ME,Other
565407476,1.5587578,2.5367024,ME,Other
565415071,9.142069,8.311624,ME,Other
565417112,-0.19492245,6.3696275,ME,Other
565448436,0.26114297,5.0902276,ME,Other
565459685,5.3468556,4.322228,ME,Other
565462089,9.096657,8.370065,ME,Other
565723357,-0.2694326,6.1753836,ME,Other
565809656,-0.757838,6.7859645,ME,Other
565855793,8.214687,1.345947,ME,Other
565866518,8.611214,8.028216,ME,Other
565871768,5.1037483,4.634518,ME,Other
565880475,0.64430225,1.8841976,ME,Vip-IRES-Cre
565888394,5.410186,2.495575,ME,Other
566225918,7.803187,2.114488,ME,Other
566304697,-0.9052279,7.1328983,ME,Other
566305266,10.385148,8.25957,ME,Other
566460800,-0.1941498,6.0192947,ME,Other
566463606,8.597431,0.9712182,ME,Other
566466395,7.6474814,2.9569046,ME,Other
566475818,4.295778,0.62565714,ME,Other
566541912,-0.5711524,6.850864,ME,Other
566543480,-0.9495333,7.0883946,ME,Other
566559909,-0.58825874,7.0149145,ME,Other
566563603,-0.9374575,7.099987,ME,Other
566647353,0.66232616,4.4451175,ME,Other
566648315,5.3472686,-0.5039524,ME,Other
566655990,5.4442744,-0.1112614,ME,Other
566671538,2.735541,1.5954849,ME,Other
566673170,-0.6399831,7.0281596,ME,Other
566678900,10.3692465,7.9994044,ME,Other
566719750,10.129144,5.171824,ME,Other
566724483,5.3222647,-0.4600415,ME,Other
566756038,8.940372,6.4975715,ME,Other
566760952,-0.2230858,6.1632204,ME,Other
566761793,7.2260137,1.5274582,ME,Other
566976438,6.153077,2.6995685,ME,Other
566978098,7.58421,0.112655826,ME,Other
567006813,1.3654753,1.7382517,ME,Vip-IRES-Cre
567007144,0.42332762,2.576229,ME,Vip-IRES-Cre
567037169,10.9863205,7.7076077,ME,Other
567266985,6.746284,1.2885785,ME,Other
567312865,8.582981,0.89261943,ME,Other
567320213,6.1977577,2.7005122,ME,Other
567354967,7.169645,1.5830998,ME,Other
567446579,10.118971,6.813036,ME,Pvalb-IRES-Cre
567901050,9.771562,8.199607,ME,Pvalb-IRES-Cre
567927838,8.797185,7.428823,ME,Pvalb-IRES-Cre
567952169,10.216882,7.3410044,ME,Pvalb-IRES-Cre
567987585,9.982217,7.93301,ME,Pvalb-IRES-Cre
568447613,1.4012992,0.7918755,ME,Other
568473665,3.1911814,3.928601,ME,Other
568757860,2.1552415,1.0219464,ME,Vip-IRES-Cre
568767467,0.5432691,1.6105897,ME,Vip-IRES-Cre
568790226,9.966328,7.5707774,ME,Pvalb-IRES-Cre
569072334,9.615558,7.9082413,ME,Other
569073509,-0.36691234,5.612947,ME,Other
569251652,8.742635,1.8552797,ME,Other
569263301,-0.5179471,6.6851172,ME,Other
569270348,-1.0463289,6.9835176,ME,Other
569278799,-0.84126806,7.0574446,ME,Other
569286299,5.5960903,2.7150218,ME,Other
569295876,1.8322579,2.3239121,ME,Other
569296410,0.7232762,3.3926983,ME,Other
569299459,6.0029435,2.5578392,ME,Other
569407114,-0.51776814,6.4192586,ME,Other
569412397,1.4145535,3.9730148,ME,Other
569457730,8.700917,5.5942445,ME,Other
569492761,-1.0929438,6.6979437,ME,Other
569494755,5.966004,3.6840558,ME,Other
569615443,-0.7120821,6.665307,ME,Other
569623233,-0.29828945,6.403282,ME,Other
569670455,7.6534343,-0.37960124,ME,Other
569720969,9.98954,7.780451,ME,Pvalb-IRES-Cre
569723367,10.675434,5.4636455,ME,Pvalb-IRES-Cre
569723405,9.899781,6.035638,ME,Pvalb-IRES-Cre
569739534,5.957241,1.5724578,ME,Other
569749430,10.215664,6.315864,ME,Pvalb-IRES-Cre
569794458,2.16237,1.0539246,ME,Vip-IRES-Cre
569802200,5.1065483,1.2329643,ME,Vip-IRES-Cre
569809287,1.0737288,1.3527689,ME,Vip-IRES-Cre
569810649,0.534155,2.8387234,ME,Vip-IRES-Cre
569955172,10.886334,7.7866263,ME,Pvalb-IRES-Cre
569955315,10.583092,6.119694,ME,Pvalb-IRES-Cre
569958754,5.316069,1.5711734,ME,Other
569959500,4.046642,0.48880503,ME,Other
569960365,9.964134,7.807385,ME,Other
569965244,8.459888,1.1458665,ME,Other
569991910,10.098307,6.1267724,ME,Pvalb-IRES-Cre
569997187,9.668563,7.8133974,ME,Pvalb-IRES-Cre
569998790,9.475333,6.0634437,ME,Pvalb-IRES-Cre
570006759,0.7046473,2.3947225,ME,Other
570009043,5.340079,0.9924962,ME,Other
570010469,7.0739408,1.8762648,ME,Other
570014498,0.7708378,1.5176834,ME,Vip-IRES-Cre
570081024,5.0192385,4.5102186,ME,Vip-IRES-Cre
570081589,11.018499,7.9082723,ME,Pvalb-IRES-Cre
570089080,10.418969,5.003695,ME,Pvalb-IRES-Cre
570091111,10.638925,6.9066644,ME,Pvalb-IRES-Cre
570098371,10.247248,8.0432625,ME,Pvalb-IRES-Cre
570098593,0.4328679,2.4668777,ME,Vip-IRES-Cre
570280138,1.9080207,2.2309191,ME,Other
570293104,0.7387944,1.5305783,ME,Other
570428636,1.1290585,1.6919583,ME,Other
570438732,7.4034467,5.0601177,ME,Other
570459682,1.7834948,2.4228733,ME,Other
570589704,1.1067035,1.7740077,ME,Vip-IRES-Cre
570589935,7.410564,5.067638,ME,Vip-IRES-Cre
570626702,4.671816,4.104178,ME,Vip-IRES-Cre
570896413,7.720897,-0.3204914,ME,Vip-IRES-Cre
570896453,1.4076165,2.157812,ME,Vip-IRES-Cre
570921682,1.4425181,1.0891238,ME,Vip-IRES-Cre
570924514,0.48107874,2.5767925,ME,Vip-IRES-Cre
570924550,1.3223958,1.656289,ME,Vip-IRES-Cre
570931770,10.655635,6.227319,ME,Pvalb-IRES-Cre
570932699,2.4158537,2.6253169,ME,Vip-IRES-Cre
570932768,10.186193,7.8131104,ME,Pvalb-IRES-Cre
570946690,10.012058,7.882649,ME,Pvalb-IRES-Cre
571233863,1.8627691,1.4435209,ME,Vip-IRES-Cre
571255047,1.7695179,1.3152573,ME,Vip-IRES-Cre
571311039,10.671829,6.25261,ME,Pvalb-IRES-Cre
571314481,10.4074745,6.0701947,ME,Pvalb-IRES-Cre
571379222,9.943117,7.172628,ME,Pvalb-IRES-Cre
571379507,9.18289,8.196782,ME,Pvalb-IRES-Cre
571396942,9.919719,7.852745,ME,Pvalb-IRES-Cre
571715883,11.053571,7.768408,ME,Pvalb-IRES-Cre
571867358,11.049763,7.8903804,ME,Pvalb-IRES-Cre
571939040,6.1491575,3.9228375,ME,Other
571956282,1.4946495,2.3361332,ME,Other
572295788,10.56323,5.124808,ME,Pvalb-IRES-Cre
572375809,9.764024,5.672685,ME,Pvalb-IRES-Cre
572376830,10.56301,5.19182,ME,Pvalb-IRES-Cre
572409429,10.151539,7.2724204,ME,Pvalb-IRES-Cre
572410577,5.5594,2.7369447,ME,Other
572416871,5.8109446,-0.47471637,ME,Other
572424901,5.6418433,-0.32165313,ME,Other
572609108,10.095413,5.5175023,ME,Pvalb-IRES-Cre
572609946,10.229585,8.016729,ME,Pvalb-IRES-Cre
573105010,7.789973,1.041317,ME,Other
573121877,6.655521,1.1029966,ME,Other
573404307,9.167784,6.652659,ME,Other
573622646,7.191243,3.6012752,ME,Other
573636382,5.3734393,-0.17687964,ME,Other
573685602,0.7060973,1.2338544,ME,Other
573948335,9.976003,7.661931,ME,Pvalb-IRES-Cre
573976402,9.665278,5.6268377,ME,Pvalb-IRES-Cre
574036994,5.3880153,-0.57445335,ME,Other
574038330,5.3524837,-0.58966464,ME,Other
574059157,9.482862,7.4772987,ME,Pvalb-IRES-Cre
574067499,9.433615,8.318508,ME,Pvalb-IRES-Cre
574377552,9.994695,7.811697,ME,Pvalb-IRES-Cre
574377603,10.757833,5.1703033,ME,Pvalb-IRES-Cre
574399717,10.019202,7.9973736,ME,Pvalb-IRES-Cre
574577489,-0.06470831,6.114194,ME,Other
574584859,-0.07793587,5.363311,ME,Other
574610205,6.689986,2.6454315,ME,Other
574734127,4.670124,3.9828243,ME,Other
574914313,-0.66807723,5.853441,ME,Other
574968354,1.2772044,0.76278794,ME,Other
574992320,8.955959,8.064513,ME,Pvalb-IRES-Cre
574993444,-0.7765261,7.0522304,ME,Other
575001377,1.5708321,3.708698,ME,Other
575012511,-0.75287634,6.6822133,ME,Other
575200757,8.060491,1.9809227,ME,Other
575637715,6.811128,1.3585752,ME,Sst-IRES-Cre
575642695,7.596853,-0.2818155,ME,Sst-IRES-Cre
575646054,6.948152,1.0744407,ME,Sst-IRES-Cre
575772040,1.43286,0.89518124,ME,Other
575774870,3.1973038,3.9595206,ME,Other
575782162,7.422421,5.075485,ME,Other
575910132,0.62295437,1.3672819,ME,Vip-IRES-Cre
575919223,0.36816284,2.2960482,ME,Vip-IRES-Cre
575920560,1.7350959,2.103576,ME,Vip-IRES-Cre
575923740,1.2210512,1.5358415,ME,Vip-IRES-Cre
575937040,1.4116353,1.8445032,ME,Vip-IRES-Cre
576046210,7.42648,5.073094,ME,Vip-IRES-Cre
576046388,6.444638,2.2861304,ME,Vip-IRES-Cre
576285618,1.2832841,1.7805704,ME,Vip-IRES-Cre
576336240,0.70308137,2.7031558,ME,Vip-IRES-Cre
576411497,1.8307103,1.3745899,ME,Vip-IRES-Cre
576768088,0.5489393,2.9570317,ME,Other
577218602,1.725461,2.8503559,ME,Other
577218818,7.5448728,5.0152116,ME,Other
577369606,7.494763,5.0343757,ME,Other
578483845,-0.5141636,6.3774195,ME,Other
578485753,-0.6353171,6.6389117,ME,Other
578517952,2.8143578,2.8821247,ME,Other
578774163,7.425089,5.075646,ME,Other
578898150,7.982066,1.7729714,ME,Other
578909807,0.42421317,2.7923508,ME,Other
578929342,-0.947388,6.619443,ME,Other
579282688,9.339899,7.2642994,ME,Pvalb-IRES-Cre
579283563,9.954325,7.36564,ME,Pvalb-IRES-Cre
579290303,10.232061,7.2596574,ME,Pvalb-IRES-Cre
579392973,8.879971,5.946688,ME,Pvalb-IRES-Cre
579414994,10.388656,8.228632,ME,Pvalb-IRES-Cre
579611597,-1.0837796,6.982503,ME,Other
579626068,-0.7322096,6.8712206,ME,Other
579660456,9.281618,7.6929154,ME,Other
579662957,9.89527,7.349281,ME,Other
579671105,10.226408,6.154399,ME,Pvalb-IRES-Cre
579978640,6.6434336,1.2500998,ME,Other
580011582,8.864133,7.432184,ME,Other
580014328,8.919537,5.090296,ME,Other
580138266,0.30891863,4.210819,ME,Other
580145037,9.577596,7.7439146,ME,Other
580161872,10.007626,7.527883,ME,Other
580162060,10.321976,7.0493655,ME,Other
580162374,9.609511,6.3269095,ME,Other
580212997,5.809785,2.662021,ME,Other
580236419,5.953072,0.42895973,ME,Other
580507567,10.348915,8.1266575,ME,Other
580537822,-0.89360106,7.1230664,ME,Other
580585082,8.741301,6.662842,ME,Other
580639899,10.060588,8.005848,ME,Pvalb-IRES-Cre
580857280,9.987484,8.2792425,ME,Other
580895033,10.022361,8.036729,ME,Other
581020172,8.974042,8.338215,ME,Other
581054252,0.056909952,6.1087704,ME,Other
581058351,9.77668,8.444928,ME,Other
581058864,-0.53515583,6.7355366,ME,Other
581138223,-0.7818357,7.040434,ME,Other
581153862,-0.65408784,7.0188847,ME,Other
581157315,9.606933,7.6851106,ME,Other
581340781,-0.91292405,7.1579576,ME,Other
581394360,1.5429525,2.3975656,ME,Other
581403121,10.596879,5.052827,ME,Pvalb-IRES-Cre
581404810,10.549647,7.895297,ME,Pvalb-IRES-Cre
582613001,2.151944,2.2171962,ME,Other
582632160,0.9005635,0.8284356,ME,Vip-IRES-Cre
582641339,1.7081938,1.5056697,ME,Vip-IRES-Cre
582644266,1.2935895,2.1290572,ME,Other
582644380,1.2972747,0.7365904,ME,Other
582647492,1.2386276,0.76366925,ME,Other
582778095,1.4603704,2.4188807,ME,Other
582857314,2.1809177,2.1416345,ME,Other
582917630,0.7480659,2.8056083,ME,Vip-IRES-Cre
583104750,7.1296754,1.3997562,ME,Other
583137205,3.1571481,3.9459877,ME,Other
583138230,1.7299207,2.21362,ME,Other
583138568,1.8105477,2.156378,ME,Other
